id,wind,wind_category,path
CP012015,25,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.07.1200.38.GOE-15.022.hursat-b1.v06.h5
CP012015,25,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.08.1200.38.GOE-15.022.hursat-b1.v06.h5
CP012015,30,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.09.1800.41.GOE-15.026.hursat-b1.v06.h5
CP012015,30,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.10.1200.44.GOE-15.026.hursat-b1.v06.h5
CP012015,45,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.11.1800.49.GOE-15.040.hursat-b1.v06.h5
CP012015,50,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.12.1200.49.HIM-8.044.hursat-b1.v06.h5
CP012015,50,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.12.1800.48.HIM-8.046.hursat-b1.v06.h5
CP012015,60,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.13.1200.45.HIM-8.054.hursat-b1.v06.h5
CP012015,65,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.13.1800.44.HIM-8.057.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.14.1200.42.HIM-8.069.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.14.1800.41.HIM-8.068.hursat-b1.v06.h5
CP012015,60,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.15.1200.38.HIM-8.058.hursat-b1.v06.h5
CP012015,55,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.15.1800.38.HIM-8.055.hursat-b1.v06.h5
CP012015,40,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.16.1200.34.HIM-8.040.hursat-b1.v06.h5
CP012015,35,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.16.1800.33.HIM-8.035.hursat-b1.v06.h5
CP012015,35,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.17.1200.30.HIM-8.031.hursat-b1.v06.h5
CP012015,30,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.17.1800.29.HIM-8.029.hursat-b1.v06.h5
CP012015,20,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.18.1200.27.HIM-8.023.hursat-b1.v06.h5
CP012015,25,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.18.1800.26.HIM-8.024.hursat-b1.v06.h5
CP012015,30,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.19.1200.26.HIM-8.026.hursat-b1.v06.h5
CP012015,35,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.19.1800.26.HIM-8.031.hursat-b1.v06.h5
CP012015,50,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.20.1200.26.HIM-8.047.hursat-b1.v06.h5
CP012015,60,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.20.1800.26.HIM-8.053.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.21.1200.27.HIM-8.072.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.21.1800.27.HIM-8.073.hursat-b1.v06.h5
CP012015,85,H2,hursat_hurdat/2015188N07193.HALOLA.2015.07.22.1200.28.HIM-8.074.hursat-b1.v06.h5
CP012015,85,H2,hursat_hurdat/2015188N07193.HALOLA.2015.07.22.1800.29.HIM-8.074.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.23.1200.30.HIM-8.074.hursat-b1.v06.h5
CP012015,80,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.23.1800.30.HIM-8.073.hursat-b1.v06.h5
CP012015,70,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.24.1200.31.HIM-8.065.hursat-b1.v06.h5
CP012015,65,H1,hursat_hurdat/2015188N07193.HALOLA.2015.07.24.1800.32.HIM-8.061.hursat-b1.v06.h5
CP012015,55,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.25.1200.36.HIM-8.054.hursat-b1.v06.h5
CP012015,50,TS,hursat_hurdat/2015188N07193.HALOLA.2015.07.25.1800.37.HIM-8.052.hursat-b1.v06.h5
CP012015,20,TD,hursat_hurdat/2015188N07193.HALOLA.2015.07.26.1200.41.HIM-8.026.hursat-b1.v06.h5
EP042015,30,TD,hursat_hurdat/2015189N13223.ELA.2015.07.07.1200.16.GOE-15.026.hursat-b1.v06.h5
EP042015,30,TD,hursat_hurdat/2015189N13223.ELA.2015.07.07.1800.17.GOE-15.026.hursat-b1.v06.h5
EP042015,35,TS,hursat_hurdat/2015189N13223.ELA.2015.07.08.1200.21.GOE-15.031.hursat-b1.v06.h5
EP042015,35,TS,hursat_hurdat/2015189N13223.ELA.2015.07.09.1200.26.GOE-15.031.hursat-b1.v06.h5
EP042015,35,TS,hursat_hurdat/2015189N13223.ELA.2015.07.09.1800.27.GOE-15.031.hursat-b1.v06.h5
EP042015,30,TD,hursat_hurdat/2015189N13223.ELA.2015.07.10.1200.30.GOE-15.026.hursat-b1.v06.h5
EP042015,30,TD,hursat_hurdat/2015189N13223.ELA.2015.07.10.1800.30.GOE-15.026.hursat-b1.v06.h5
EP042015,25,TD,hursat_hurdat/2015189N13223.ELA.2015.07.11.1200.32.GOE-15.022.hursat-b1.v06.h5
EP042015,25,TD,hursat_hurdat/2015189N13223.ELA.2015.07.11.1800.33.GOE-15.022.hursat-b1.v06.h5
EP042015,20,TD,hursat_hurdat/2015189N13223.ELA.2015.07.12.1200.36.GOE-15.018.hursat-b1.v06.h5
EP052015,35,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.11.1800.32.GOE-13.031.hursat-b1.v06.h5
EP052015,45,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.12.1200.35.GOE-13.040.hursat-b1.v06.h5
EP052015,50,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.12.1800.37.GOE-13.044.hursat-b1.v06.h5
EP052015,65,H1,hursat_hurdat/2015192N11263.DOLORES.2015.07.13.1200.39.GOE-15.057.hursat-b1.v06.h5
EP052015,70,H1,hursat_hurdat/2015192N11263.DOLORES.2015.07.13.1800.39.GOE-15.062.hursat-b1.v06.h5
EP052015,75,H1,hursat_hurdat/2015192N11263.DOLORES.2015.07.14.1200.37.GOE-15.066.hursat-b1.v06.h5
EP052015,80,H1,hursat_hurdat/2015192N11263.DOLORES.2015.07.14.1800.37.GOE-15.070.hursat-b1.v06.h5
EP052015,110,H3,hursat_hurdat/2015192N11263.DOLORES.2015.07.15.1200.36.GOE-15.097.hursat-b1.v06.h5
EP052015,105,H3,hursat_hurdat/2015192N11263.DOLORES.2015.07.15.1800.36.GOE-15.092.hursat-b1.v06.h5
EP052015,90,H2,hursat_hurdat/2015192N11263.DOLORES.2015.07.16.1200.35.GOE-15.079.hursat-b1.v06.h5
EP052015,85,H2,hursat_hurdat/2015192N11263.DOLORES.2015.07.16.1800.35.GOE-15.075.hursat-b1.v06.h5
EP052015,55,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.17.1200.34.GOE-15.048.hursat-b1.v06.h5
EP052015,45,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.17.1800.33.GOE-15.040.hursat-b1.v06.h5
EP052015,35,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.18.1200.33.GOE-15.031.hursat-b1.v06.h5
EP052015,35,TS,hursat_hurdat/2015192N11263.DOLORES.2015.07.18.1800.34.GOE-15.031.hursat-b1.v06.h5
EP052015,30,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.19.1200.36.GOE-15.026.hursat-b1.v06.h5
EP052015,30,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.19.1800.37.GOE-15.026.hursat-b1.v06.h5
EP052015,25,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.20.1200.40.GOE-15.022.hursat-b1.v06.h5
EP052015,20,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.20.1800.40.GOE-15.018.hursat-b1.v06.h5
EP052015,20,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.21.1200.39.GOE-15.018.hursat-b1.v06.h5
EP052015,20,TD,hursat_hurdat/2015192N11263.DOLORES.2015.07.21.1800.39.GOE-15.018.hursat-b1.v06.h5
AL032015,25,TD,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.12.1200.41.GOE-13.022.hursat-b1.v06.h5
AL032015,25,TD,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.12.1800.41.GOE-13.022.hursat-b1.v06.h5
AL032015,40,TS,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.13.1200.43.GOE-13.035.hursat-b1.v06.h5
AL032015,45,TS,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.13.1800.44.GOE-13.040.hursat-b1.v06.h5
AL032015,45,TS,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.14.1200.49.GOE-13.040.hursat-b1.v06.h5
AL032015,30,TD,hursat_hurdat/2015193N35285.CLAUDETTE.2015.07.15.1200.56.GOE-13.026.hursat-b1.v06.h5
EP062015,30,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.12.1200.19.GOE-15.026.hursat-b1.v06.h5
EP062015,30,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.12.1800.19.GOE-15.026.hursat-b1.v06.h5
EP062015,35,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.13.1200.21.GOE-15.031.hursat-b1.v06.h5
EP062015,35,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.13.1800.21.GOE-15.031.hursat-b1.v06.h5
EP062015,40,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.14.1200.22.GOE-15.035.hursat-b1.v06.h5
EP062015,45,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.14.1800.22.GOE-15.040.hursat-b1.v06.h5
EP062015,40,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.15.1200.22.GOE-15.035.hursat-b1.v06.h5
EP062015,35,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.15.1800.22.GOE-15.031.hursat-b1.v06.h5
EP062015,35,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.16.1200.23.GOE-15.031.hursat-b1.v06.h5
EP062015,35,TS,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.16.1800.24.GOE-15.031.hursat-b1.v06.h5
EP062015,30,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.17.1200.24.GOE-15.026.hursat-b1.v06.h5
EP062015,30,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.17.1800.24.GOE-15.026.hursat-b1.v06.h5
EP062015,30,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.18.1200.24.GOE-15.026.hursat-b1.v06.h5
EP062015,25,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.18.1800.23.GOE-15.022.hursat-b1.v06.h5
EP062015,25,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.19.1200.23.GOE-15.022.hursat-b1.v06.h5
EP062015,20,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.19.1800.23.GOE-15.018.hursat-b1.v06.h5
EP062015,20,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.20.1200.24.GOE-15.018.hursat-b1.v06.h5
EP062015,20,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.20.1800.25.GOE-15.018.hursat-b1.v06.h5
EP062015,20,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.21.1200.26.GOE-15.018.hursat-b1.v06.h5
EP062015,20,TD,hursat_hurdat/2015194N13235.ENRIQUE.2015.07.21.1800.27.GOE-15.018.hursat-b1.v06.h5
EP072015,30,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.22.1200.31.GOE-15.026.hursat-b1.v06.h5
EP072015,30,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.22.1800.31.GOE-15.026.hursat-b1.v06.h5
EP072015,35,TS,hursat_hurdat/2015204N16247.FELICIA.2015.07.23.1200.32.GOE-15.031.hursat-b1.v06.h5
EP072015,35,TS,hursat_hurdat/2015204N16247.FELICIA.2015.07.23.1800.32.GOE-15.031.hursat-b1.v06.h5
EP072015,30,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.24.1200.32.GOE-15.026.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.25.1200.32.GOE-15.018.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.25.1800.32.GOE-15.018.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.26.1200.31.GOE-15.018.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.26.1800.31.GOE-15.018.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.27.1200.30.GOE-15.018.hursat-b1.v06.h5
EP072015,20,TD,hursat_hurdat/2015204N16247.FELICIA.2015.07.27.1800.30.GOE-15.018.hursat-b1.v06.h5
EP092015,20,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.27.1800.26.GOE-15.018.hursat-b1.v06.h5
EP092015,25,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.28.1800.21.GOE-15.022.hursat-b1.v06.h5
EP092015,25,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.29.1200.18.GOE-15.022.hursat-b1.v06.h5
EP092015,40,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.30.1200.14.GOE-15.035.hursat-b1.v06.h5
EP092015,45,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.30.1800.14.GOE-15.040.hursat-b1.v06.h5
EP092015,85,H2,hursat_hurdat/2015209N07248.GUILLERMO.2015.07.31.1200.15.GOE-15.075.hursat-b1.v06.h5
EP092015,90,H2,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.01.1200.16.GOE-15.079.hursat-b1.v06.h5
EP092015,80,H1,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.02.1800.20.GOE-15.070.hursat-b1.v06.h5
EP092015,60,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.03.1200.23.GOE-15.053.hursat-b1.v06.h5
EP092015,55,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.03.1800.24.GOE-15.048.hursat-b1.v06.h5
EP092015,60,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.04.1200.27.GOE-15.053.hursat-b1.v06.h5
EP092015,60,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.04.1800.28.GOE-15.053.hursat-b1.v06.h5
EP092015,50,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.05.1200.30.GOE-15.044.hursat-b1.v06.h5
EP092015,50,TS,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.05.1800.31.GOE-15.044.hursat-b1.v06.h5
EP092015,30,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.07.1200.37.GOE-15.026.hursat-b1.v06.h5
EP092015,25,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.07.1800.39.GOE-15.022.hursat-b1.v06.h5
EP092015,25,TD,hursat_hurdat/2015209N07248.GUILLERMO.2015.08.08.1200.43.GOE-15.022.hursat-b1.v06.h5
EP082015,30,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.27.1200.22.GOE-15.026.hursat-b1.v06.h5
EP082015,30,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.27.1800.21.GOE-15.026.hursat-b1.v06.h5
EP082015,30,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.28.1200.21.GOE-15.026.hursat-b1.v06.h5
EP082015,30,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.28.1800.20.GOE-15.026.hursat-b1.v06.h5
EP082015,30,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.29.1200.20.GOE-15.026.hursat-b1.v06.h5
EP082015,25,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.30.1200.20.GOE-15.022.hursat-b1.v06.h5
EP082015,25,TD,hursat_hurdat/2015209N15236.EIGHT.2015.07.30.1800.21.GOE-15.022.hursat-b1.v06.h5
EP102015,60,TS,hursat_hurdat/2015218N12231.HILDA.2015.08.07.1200.15.GOE-15.053.hursat-b1.v06.h5
EP102015,75,H1,hursat_hurdat/2015218N12231.HILDA.2015.08.07.1800.15.GOE-15.066.hursat-b1.v06.h5
EP102015,100,H3,hursat_hurdat/2015218N12231.HILDA.2015.08.09.1200.21.GOE-15.088.hursat-b1.v06.h5
EP102015,95,H2,hursat_hurdat/2015218N12231.HILDA.2015.08.09.1800.22.GOE-15.084.hursat-b1.v06.h5
EP102015,80,H1,hursat_hurdat/2015218N12231.HILDA.2015.08.10.1800.26.GOE-15.070.hursat-b1.v06.h5
EP102015,35,TS,hursat_hurdat/2015218N12231.HILDA.2015.08.13.1200.29.GOE-15.031.hursat-b1.v06.h5
EP102015,30,TD,hursat_hurdat/2015218N12231.HILDA.2015.08.13.1800.29.GOE-15.026.hursat-b1.v06.h5
EP102015,25,TD,hursat_hurdat/2015218N12231.HILDA.2015.08.14.1200.32.GOE-15.022.hursat-b1.v06.h5
EP102015,20,TD,hursat_hurdat/2015218N12231.HILDA.2015.08.14.1800.33.GOE-15.018.hursat-b1.v06.h5
EP112015,30,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.16.1800.31.GOE-15.026.hursat-b1.v06.h5
EP112015,30,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.17.1200.30.GOE-15.026.hursat-b1.v06.h5
EP112015,30,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.17.1800.30.GOE-15.026.hursat-b1.v06.h5
EP112015,25,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.18.1200.31.GOE-15.022.hursat-b1.v06.h5
EP112015,20,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.18.1800.32.GOE-15.018.hursat-b1.v06.h5
EP112015,20,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.19.1200.33.GOE-15.018.hursat-b1.v06.h5
EP112015,20,TD,hursat_hurdat/2015228N17247.ELEVEN.2015.08.19.1800.34.GOE-15.018.hursat-b1.v06.h5
CP032015,25,TD,hursat_hurdat/2015229N08212.KILO.2015.08.20.1800.21.GOE-15.026.hursat-b1.v06.h5
CP032015,30,TD,hursat_hurdat/2015229N08212.KILO.2015.08.22.1200.31.GOE-15.022.hursat-b1.v06.h5
CP032015,30,TD,hursat_hurdat/2015229N08212.KILO.2015.08.23.1200.37.GOE-15.026.hursat-b1.v06.h5
CP032015,30,TD,hursat_hurdat/2015229N08212.KILO.2015.08.23.1800.38.GOE-15.026.hursat-b1.v06.h5
CP032015,30,TD,hursat_hurdat/2015229N08212.KILO.2015.08.24.1200.41.GOE-15.026.hursat-b1.v06.h5
CP032015,25,TD,hursat_hurdat/2015229N08212.KILO.2015.08.25.1200.43.GOE-15.024.hursat-b1.v06.h5
CP032015,25,TD,hursat_hurdat/2015229N08212.KILO.2015.08.25.1800.43.GOE-15.024.hursat-b1.v06.h5
CP032015,30,TD,hursat_hurdat/2015229N08212.KILO.2015.08.26.1200.43.GOE-15.026.hursat-b1.v06.h5
CP032015,35,TS,hursat_hurdat/2015229N08212.KILO.2015.08.26.1800.43.GOE-15.031.hursat-b1.v06.h5
CP032015,50,TS,hursat_hurdat/2015229N08212.KILO.2015.08.27.1200.43.GOE-15.049.hursat-b1.v06.h5
CP032015,55,TS,hursat_hurdat/2015229N08212.KILO.2015.08.27.1800.43.GOE-15.053.hursat-b1.v06.h5
CP032015,60,TS,hursat_hurdat/2015229N08212.KILO.2015.08.28.1200.45.GOE-15.053.hursat-b1.v06.h5
CP032015,60,TS,hursat_hurdat/2015229N08212.KILO.2015.08.28.1800.46.GOE-15.053.hursat-b1.v06.h5
CP032015,115,H4,hursat_hurdat/2015229N08212.KILO.2015.08.30.1200.52.HIM-8.102.hursat-b1.v06.h5
CP032015,110,H3,hursat_hurdat/2015229N08212.KILO.2015.08.30.1800.52.HIM-8.097.hursat-b1.v06.h5
CP032015,100,H3,hursat_hurdat/2015229N08212.KILO.2015.08.31.1200.52.HIM-8.099.hursat-b1.v06.h5
CP032015,100,H3,hursat_hurdat/2015229N08212.KILO.2015.08.31.1800.51.HIM-8.099.hursat-b1.v06.h5
CP032015,100,H3,hursat_hurdat/2015229N08212.KILO.2015.09.01.1200.52.HIM-8.088.hursat-b1.v06.h5
CP032015,90,H2,hursat_hurdat/2015229N08212.KILO.2015.09.01.1800.52.HIM-8.085.hursat-b1.v06.h5
CP032015,80,H1,hursat_hurdat/2015229N08212.KILO.2015.09.02.1200.51.HIM-8.071.hursat-b1.v06.h5
CP032015,80,H1,hursat_hurdat/2015229N08212.KILO.2015.09.02.1800.51.HIM-8.070.hursat-b1.v06.h5
CP032015,85,H2,hursat_hurdat/2015229N08212.KILO.2015.09.03.1200.50.HIM-8.071.hursat-b1.v06.h5
CP032015,80,H1,hursat_hurdat/2015229N08212.KILO.2015.09.03.1800.50.HIM-8.070.hursat-b1.v06.h5
CP032015,70,H1,hursat_hurdat/2015229N08212.KILO.2015.09.04.1200.48.HIM-8.065.hursat-b1.v06.h5
CP032015,70,H1,hursat_hurdat/2015229N08212.KILO.2015.09.04.1800.47.HIM-8.065.hursat-b1.v06.h5
CP032015,90,H2,hursat_hurdat/2015229N08212.KILO.2015.09.05.1200.45.HIM-8.074.hursat-b1.v06.h5
CP032015,95,H2,hursat_hurdat/2015229N08212.KILO.2015.09.05.1800.44.HIM-8.076.hursat-b1.v06.h5
CP032015,85,H2,hursat_hurdat/2015229N08212.KILO.2015.09.06.1200.42.HIM-8.073.hursat-b1.v06.h5
CP032015,85,H2,hursat_hurdat/2015229N08212.KILO.2015.09.06.1800.41.HIM-8.074.hursat-b1.v06.h5
CP032015,75,H1,hursat_hurdat/2015229N08212.KILO.2015.09.07.1200.39.HIM-8.069.hursat-b1.v06.h5
CP032015,70,H1,hursat_hurdat/2015229N08212.KILO.2015.09.07.1800.38.HIM-8.067.hursat-b1.v06.h5
CP032015,65,H1,hursat_hurdat/2015229N08212.KILO.2015.09.08.1200.37.HIM-8.063.hursat-b1.v06.h5
CP032015,65,H1,hursat_hurdat/2015229N08212.KILO.2015.09.08.1800.37.HIM-8.061.hursat-b1.v06.h5
CP032015,60,TS,hursat_hurdat/2015229N08212.KILO.2015.09.09.1200.38.HIM-8.056.hursat-b1.v06.h5
CP032015,55,TS,hursat_hurdat/2015229N08212.KILO.2015.09.09.1800.39.HIM-8.054.hursat-b1.v06.h5
CP032015,55,TS,hursat_hurdat/2015229N08212.KILO.2015.09.10.1200.42.HIM-8.050.hursat-b1.v06.h5
CP032015,55,TS,hursat_hurdat/2015229N08212.KILO.2015.09.10.1800.44.HIM-8.050.hursat-b1.v06.h5
CP032015,45,TS,hursat_hurdat/2015229N08212.KILO.2015.09.11.1200.51.HIM-8.037.hursat-b1.v06.h5
AL042015,25,TD,hursat_hurdat/2015229N10331.DANNY.2015.08.17.1200.38.MSG-3.022.hursat-b1.v06.h5
AL042015,25,TD,hursat_hurdat/2015229N10331.DANNY.2015.08.17.1800.40.MSG-3.022.hursat-b1.v06.h5
AL042015,35,TS,hursat_hurdat/2015229N10331.DANNY.2015.08.18.1200.43.MSG-3.031.hursat-b1.v06.h5
AL042015,40,TS,hursat_hurdat/2015229N10331.DANNY.2015.08.18.1800.45.MSG-3.035.hursat-b1.v06.h5
AL042015,45,TS,hursat_hurdat/2015229N10331.DANNY.2015.08.19.1200.42.GOE-13.040.hursat-b1.v06.h5
AL042015,110,H3,hursat_hurdat/2015229N10331.DANNY.2015.08.21.1200.35.GOE-13.097.hursat-b1.v06.h5
AL042015,105,H3,hursat_hurdat/2015229N10331.DANNY.2015.08.21.1800.35.GOE-13.092.hursat-b1.v06.h5
AL042015,75,H1,hursat_hurdat/2015229N10331.DANNY.2015.08.22.1200.33.GOE-13.066.hursat-b1.v06.h5
AL042015,65,H1,hursat_hurdat/2015229N10331.DANNY.2015.08.22.1800.32.GOE-13.057.hursat-b1.v06.h5
AL042015,45,TS,hursat_hurdat/2015229N10331.DANNY.2015.08.23.1200.28.GOE-13.040.hursat-b1.v06.h5
AL042015,40,TS,hursat_hurdat/2015229N10331.DANNY.2015.08.23.1800.27.GOE-13.035.hursat-b1.v06.h5
AL042015,30,TD,hursat_hurdat/2015229N10331.DANNY.2015.08.24.1200.24.GOE-13.026.hursat-b1.v06.h5
EP122015,25,TD,hursat_hurdat/2015236N12231.IGNACIO.2015.08.23.1800.16.GOE-15.022.hursat-b1.v06.h5
EP122015,25,TD,hursat_hurdat/2015236N12231.IGNACIO.2015.08.24.1200.16.GOE-15.022.hursat-b1.v06.h5
EP122015,35,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.08.25.1800.15.GOE-15.031.hursat-b1.v06.h5
EP122015,50,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.08.26.1200.14.GOE-15.044.hursat-b1.v06.h5
EP122015,55,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.08.26.1800.14.GOE-15.048.hursat-b1.v06.h5
EP122015,80,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.08.27.1200.16.GOE-15.070.hursat-b1.v06.h5
EP122015,80,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.08.27.1800.16.GOE-15.070.hursat-b1.v06.h5
EP122015,80,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.08.28.1200.19.GOE-15.070.hursat-b1.v06.h5
EP122015,80,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.08.28.1800.20.GOE-15.070.hursat-b1.v06.h5
EP122015,115,H4,hursat_hurdat/2015236N12231.IGNACIO.2015.08.30.1200.26.GOE-15.106.hursat-b1.v06.h5
EP122015,105,H3,hursat_hurdat/2015236N12231.IGNACIO.2015.08.30.1800.27.GOE-15.088.hursat-b1.v06.h5
EP122015,90,H2,hursat_hurdat/2015236N12231.IGNACIO.2015.08.31.1200.30.GOE-15.079.hursat-b1.v06.h5
EP122015,90,H2,hursat_hurdat/2015236N12231.IGNACIO.2015.08.31.1800.31.GOE-15.079.hursat-b1.v06.h5
EP122015,75,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.09.01.1200.34.GOE-15.062.hursat-b1.v06.h5
EP122015,65,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.09.01.1800.36.GOE-15.057.hursat-b1.v06.h5
EP122015,60,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.09.02.1200.39.GOE-15.053.hursat-b1.v06.h5
EP122015,65,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.09.02.1800.40.GOE-15.053.hursat-b1.v06.h5
EP122015,65,H1,hursat_hurdat/2015236N12231.IGNACIO.2015.09.03.1200.44.GOE-15.057.hursat-b1.v06.h5
EP122015,60,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.09.03.1800.45.GOE-15.053.hursat-b1.v06.h5
EP122015,60,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.09.04.1200.49.GOE-15.057.hursat-b1.v06.h5
EP122015,60,TS,hursat_hurdat/2015236N12231.IGNACIO.2015.09.04.1800.50.GOE-15.053.hursat-b1.v06.h5
AL052015,40,TS,hursat_hurdat/2015237N14315.ERIKA.2015.08.24.1800.38.GOE-13.035.hursat-b1.v06.h5
AL052015,40,TS,hursat_hurdat/2015237N14315.ERIKA.2015.08.25.1200.34.GOE-13.035.hursat-b1.v06.h5
